ESG,Subcategory,Ambition.level,Years,Opportunity,Shortlist (Env.),Shortlist (Soc.),Shortlist (Gov.),Time period,% of total,Priority initiatives,Include? (Y/N), Total estimated cost , Cost based on ambition ,Annual cost,Annual.fixed.cost,Annual.variable.cost,Type of expense,Sources,Comments,ROI group,ROI,Total.value.growing,Total.value.uniform,Type of value dist.,Flag to review,Already pursued by Healius
Environmental,Resource use,Quick wins,<10 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,10,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Aspirational,1-3 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,3,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Aspirational,<5 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,5,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Aspirational,<10 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,10,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Fast follower,1-3 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,3,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Fast follower,<5 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,5,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Fast follower,<10 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,10,0%,,Y,"7,496,875", -   , -   , -   , -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Industry leader,1-3 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,3,50%,,Y,"7,496,875","3,748,438","1,249,479","1,249,479", -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Industry leader,<5 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,5,50%,,Y,"7,496,875","3,748,438","749,688","749,688", -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Industry leader,<10 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,10,50%,,Y,"7,496,875","3,748,438","374,844","374,844", -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,REGENERATION,1-3 years,"Reduce water use through water saving fixtures, sensors and rain water",1,0,0,3,85%,,Y,"7,496,875","6,372,344","2,124,115","2,124,115", -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,REGENERATION,<5 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,5,85%,,Y,"7,496,875","6,372,344","1,274,469","1,274,469", -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,REGENERATION,<10 years,"Reduce water use through water saving fixtures, sensors and rain water",0,0,0,10,85%,,Y,"7,496,875","6,372,344","637,234","637,234", -   ,Once off,,"Assumes 25 water fixture per facility at a cost of $100 per water saving fixtures, sensors and installation",Medium (+),#N/A, -   ,#N/A,Uniform,,
Environmental,Resource use,Hygiene factors,1-3 years,Sustainable procurement policies,0,0,0,3,15%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Hygiene factors,<5 years,Sustainable procurement policies,0,0,0,5,15%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Hygiene factors,<10 years,Sustainable procurement policies,0,0,0,10,15%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Quick wins,1-3 years,Sustainable procurement policies,0,0,0,3,30%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Quick wins,<5 years,Sustainable procurement policies,0,0,0,5,30%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Quick wins,<10 years,Sustainable procurement policies,0,0,0,10,30%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Aspirational,1-3 years,Sustainable procurement policies,0,0,0,3,55%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Aspirational,<5 years,Sustainable procurement policies,0,0,0,5,55%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Aspirational,<10 years,Sustainable procurement policies,0,0,0,10,55%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Fast follower,1-3 years,Sustainable procurement policies,0,0,0,3,75%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Fast follower,<5 years,Sustainable procurement policies,0,0,0,5,75%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Fast follower,<10 years,Sustainable procurement policies,0,0,0,10,75%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Industry leader,1-3 years,Sustainable procurement policies,0,0,0,3,85%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Industry leader,<5 years,Sustainable procurement policies,0,0,0,5,85%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Industry leader,<10 years,Sustainable procurement policies,0,0,0,10,85%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,REGENERATION,1-3 years,Sustainable procurement policies,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,REGENERATION,<5 years,Sustainable procurement policies,0,0,0,5,100%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,REGENERATION,<10 years,Sustainable procurement policies,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Annual,,Assumes no major cost - but adding additional clauses and criteria into procurement policies,Neutral,0%, -   , -   ,Growing,,
Environmental,Resource use,Risk management,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,0%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Risk management,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,0%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Risk management,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,0%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Hygiene factors,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,15%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,"3,211,538"
Environmental,Resource use,Hygiene factors,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,15%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,"6,423,076.92"
Environmental,Resource use,Hygiene factors,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,15%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,"19,269,230.77"
Environmental,Resource use,Quick wins,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,30%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Quick wins,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,30%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Quick wins,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,30%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Aspirational,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,55%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Aspirational,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,55%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Aspirational,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,55%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,"1,872,000"
Environmental,Resource use,Fast follower,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,75%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Fast follower,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,75%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Fast follower,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,75%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,"30,000,000"
Environmental,Resource use,Industry leader,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,85%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,0.416666667
Environmental,Resource use,Industry leader,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,85%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Industry leader,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,85%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,REGENERATION,1-3 years,Use best practice waste disposal for medical waste,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,REGENERATION,<5 years,Use best practice waste disposal for medical waste,0,0,0,5,100%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,REGENERATION,<10 years,Use best practice waste disposal for medical waste,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Once off,https://www.serviceseeking.com.au/blog/cost-of-audits/,Assumes $500 audit per facility for toxic and hazardous waste,Low (+),0%, -   , -   ,Growing,,
Environmental,Resource use,Hygiene factors,1-3 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,3,10%,,Y,"652,880","65,288","65,288", -   ,"65,288",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"685,524", -   ,Growing,,
Environmental,Resource use,Hygiene factors,<5 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,5,10%,,Y,"652,880","65,288","65,288", -   ,"65,288",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"685,524", -   ,Growing,,
Environmental,Resource use,Hygiene factors,<10 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,10,10%,,Y,"652,880","65,288","65,288", -   ,"65,288",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"685,524", -   ,Growing,,
Environmental,Resource use,Quick wins,1-3 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,3,20%,,Y,"652,880","130,576","130,576", -   ,"130,576",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"1,371,048", -   ,Growing,,
Environmental,Resource use,Quick wins,<5 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,5,20%,,Y,"652,880","130,576","130,576", -   ,"130,576",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"1,371,048", -   ,Growing,,
Environmental,Resource use,Quick wins,<10 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,10,20%,,Y,"652,880","130,576","130,576", -   ,"130,576",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"1,371,048", -   ,Growing,,
Environmental,Resource use,Aspirational,1-3 years,"Improve recycling rates (e.g., e-waste, medical PVC, sterilisation of medical waste to make recyclable)",0,0,0,3,20%,,Y,"652,880","130,576","130,576", -   ,"130,576",Annual,,Assumes 10 FTEs working to sterilise equipment,High (+),5%,"1,371,048", -   ,Growing,,
